City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Carutapera,BR,2021-12-18 00:21:38,-1.195,-46.02,79.7,78,100,7.02
293,Iqaluit,CA,2021-12-18 00:20:31,63.7506,-68.5145,29.93,86,90,28.01
294,Saint-Georges,GD,2021-12-18 00:19:48,12.0564,-61.7485,80.28,74,20,27.63
295,Hambantota,LK,2021-12-18 00:21:28,6.1241,81.1185,75.7,86,97,6.26
296,Dingle,PH,2021-12-18 00:21:39,10.9995,122.6711,79.48,83,97,1.61
297,Talpa,MX,2021-12-18 00:21:39,28.8257,-111.6257,75.18,39,3,10.0
298,Komsomolskiy,UZ,2021-12-18 00:20:05,40.4272,71.7189,26.02,68,0,6.91
299,Cabatuan,PH,2021-12-18 00:21:40,10.8794,122.486,79.07,84,97,2.64
300,Beloha,MG,2021-12-18 00:21:40,-25.1667,45.05,71.73,96,83,4.99
301,Solnechnyy,RU,2021-12-18 00:21:41,50.7214,136.6319,-16.98,88,54,3.51
302,Thakurgaon,BD,2021-12-18 00:21:41,26.0333,88.4667,60.82,70,82,2.98
303,Yuci,CN,2021-12-18 00:21:42,37.6803,112.7319,15.55,57,0,6.71
304,Bereda,ES,2021-12-18 00:21:42,43.2686,-7.5406,40.41,90,0,1.66
305,East London,ZA,2021-12-18 00:21:42,-33.0153,27.9116,59.74,81,86,13.71
306,Nalut,LY,2021-12-18 00:21:43,30.3333,10.85,46.83,53,0,7.54
307,Maningrida,AU,2021-12-18 00:21:43,-12.0667,134.2667,88.86,58,100,5.37
308,Ligatne,LV,2021-12-18 00:21:44,57.2343,25.0406,34.25,97,67,1.01
309,Taketa,JP,2021-12-18 00:21:44,32.9652,131.3785,32.99,56,48,6.24
310,Shaowu,CN,2021-12-18 00:21:45,27.3409,117.4831,43.61,81,12,3.02
311,Yamada,JP,2021-12-18 00:21:45,39.4667,141.95,27.93,47,33,14.94
312,Maiduguri,NG,2021-12-18 00:21:45,11.8464,13.1603,64.42,49,1,8.55
313,Susangerd,IR,2021-12-18 00:21:46,31.5608,48.1831,60.82,71,100,18.03
314,Quatre Cocos,MU,2021-12-18 00:22:46,-20.2078,57.7625,75.31,76,13,5.39
315,Hamilton,US,2021-12-18 00:20:49,39.1834,-84.5333,41.07,92,90,3.0
316,Mandal,IN,2021-12-18 00:22:47,25.45,74.5667,46.62,34,0,5.32
317,Save,BJ,2021-12-18 00:22:47,8.0425,2.486,77.63,23,85,1.32
318,Tuatapere,NZ,2021-12-18 00:22:48,-46.1333,167.6833,58.82,54,84,13.24
319,Tura,IN,2021-12-18 00:22:48,25.5198,90.2201,55.69,78,89,3.47
320,Miquelon,PM,2021-12-18 00:22:48,47.0975,-56.3814,42.19,92,100,34.25
321,Wattegama,LK,2021-12-18 00:22:49,6.7989,81.4808,72.9,88,99,4.38
322,Terney,RU,2021-12-18 00:22:49,45.0503,136.6092,-0.27,66,8,12.48
323,Pangody,RU,2021-12-18 00:18:28,65.85,74.4859,-33.54,99,8,7.65
324,Manaure,CO,2021-12-18 00:22:50,11.7751,-72.4445,79.75,74,91,20.4
325,Plainview,US,2021-12-18 00:21:18,40.7765,-73.4673,53.67,30,1,1.01
326,Carroll,US,2021-12-18 00:22:51,39.5501,-77.0164,54.16,34,1,0.0
327,Menongue,AO,2021-12-18 00:22:51,-14.6585,17.691,62.47,94,100,4.63
328,Huilong,CN,2021-12-18 00:22:51,31.8111,121.655,38.03,60,18,14.05
329,Guerrero Negro,MX,2021-12-18 00:22:52,27.9769,-114.0611,64.17,51,1,14.56
330,Praia Da Vitoria,PT,2021-12-18 00:22:52,38.7333,-27.0667,55.76,93,20,6.82
331,Kirakira,SB,2021-12-18 00:22:52,-10.4544,161.9205,82.96,79,98,7.34
332,Daru,PG,2021-12-18 00:22:53,-9.0763,143.2092,77.5,93,100,5.95
333,Hereford,GB,2021-12-18 00:22:53,52.0568,-2.7148,46.06,95,83,1.01
334,Sinnamary,GF,2021-12-18 00:22:53,5.3833,-52.95,78.3,87,46,7.25
335,Vardo,NO,2021-12-18 00:22:54,70.3705,31.1107,31.77,92,100,22.55
336,Dingolfing,DE,2021-12-18 00:22:54,48.6333,12.5,36.54,93,17,3.71
337,Vidim,RU,2021-12-18 00:22:55,56.4088,103.1106,15.96,95,100,8.63
338,Lagoa,PT,2021-12-18 00:22:55,39.05,-27.9833,59.23,53,100,6.69
339,Petrovac,RS,2021-12-18 00:22:56,44.3769,21.4192,35.58,95,97,10.65
340,Hobyo,SO,2021-12-18 00:22:56,5.3505,48.5268,78.06,80,96,19.3
341,Lewiston,US,2021-12-18 00:18:45,44.1003,-70.2148,43.43,55,1,14.97
342,Grimstad,NO,2021-12-18 00:22:57,58.3405,8.5934,28.31,87,7,5.39
343,Nara,JP,2021-12-18 00:21:20,34.6851,135.8049,40.37,74,61,11.86
344,Belaya Gora,RU,2021-12-18 00:22:57,68.5333,146.4167,-24.23,98,100,3.78
345,Saint Marys,US,2021-12-18 00:20:48,30.7305,-81.5465,71.06,91,1,4.61
346,Bacolod,PH,2021-12-18 00:22:58,10.6667,122.95,80.76,81,96,4.81
347,Tiarei,PF,2021-12-18 00:22:58,-17.5333,-149.3333,87.82,67,35,15.7
348,North Battleford,CA,2021-12-18 00:20:12,52.7834,-108.2847,-15.59,76,1,6.91
349,Pochutla,MX,2021-12-18 00:22:58,15.7432,-96.4661,83.25,70,0,3.51
350,Abdanan,IR,2021-12-18 00:22:59,32.9926,47.4198,51.58,96,100,8.01
351,Grindavik,IS,2021-12-18 00:22:59,63.8424,-22.4338,39.67,100,90,8.05
352,Lavrentiya,RU,2021-12-18 00:23:00,65.5833,-171.0,5.2,88,100,11.01
353,Tres Arroyos,AR,2021-12-18 00:23:00,-38.3739,-60.2798,73.62,39,70,8.37
354,Khandyga,RU,2021-12-18 00:23:00,62.6667,135.6,-51.29,100,60,2.08
355,Cayenne,GF,2021-12-18 00:23:01,4.9333,-52.3333,81.09,84,75,5.01
356,Aldan,RU,2021-12-18 00:23:01,58.6031,125.3894,-8.46,98,100,5.28
357,Tautira,PF,2021-12-18 00:23:02,-17.7333,-149.15,87.82,67,67,13.69
358,Sakaiminato,JP,2021-12-18 00:23:02,35.55,133.2333,40.98,60,75,20.71
359,Palauig,PH,2021-12-18 00:24:02,15.435,119.9045,81.84,74,100,6.33
360,Saint-Augustin,CA,2021-12-18 00:24:03,51.226,-58.6502,32.92,99,100,10.67
361,Manati,PR,2021-12-18 00:24:03,18.4275,-66.4921,78.71,94,23,14.41
362,Talwara,IN,2021-12-18 00:24:04,31.9486,75.8667,47.35,50,70,1.88
363,Husavik,IS,2021-12-18 00:24:04,66.0449,-17.3389,37.31,94,100,6.96
364,Villa Carlos Paz,AR,2021-12-18 00:24:05,-31.4241,-64.4978,76.06,42,9,4.0
365,Waipawa,NZ,2021-12-18 00:24:05,-41.4122,175.5153,65.03,55,44,5.93
366,Gravdal,NO,2021-12-18 00:24:05,68.1214,13.5031,42.51,81,100,30.91
367,Coahuayana,MX,2021-12-18 00:24:06,18.7333,-103.6833,83.68,74,99,3.36
368,Svetlogorsk,BY,2021-12-18 00:24:06,52.6333,29.7333,32.09,87,91,9.95
369,Sungaipenuh,ID,2021-12-18 00:24:07,-2.0833,101.3833,64.96,97,100,1.39
370,Sao Jose Do Belmonte,BR,2021-12-18 00:24:07,-7.8614,-38.7597,83.16,46,100,10.16
371,Pangnirtung,CA,2021-12-18 00:24:08,66.1451,-65.7125,22.95,79,100,22.03
372,Poum,NC,2021-12-18 00:24:08,-20.2333,164.0167,78.58,67,19,9.48
373,Esmeralda,CU,2021-12-18 00:24:08,21.8525,-78.1169,76.24,83,25,9.62
374,Arkhangelsk,RU,2021-12-18 00:24:09,64.5401,40.5433,19.51,93,75,2.24
375,Lyman,UA,2021-12-18 00:24:09,48.9884,37.8023,32.9,98,100,10.96
376,Warrington,GB,2021-12-18 00:24:10,53.3925,-2.5802,44.02,95,90,1.01
377,Nagato,JP,2021-12-18 00:24:10,34.3833,131.2,39.11,59,86,13.44
378,Makakilo City,US,2021-12-18 00:24:11,21.3469,-158.0858,80.92,68,1,13.8
379,Stykkisholmur,IS,2021-12-18 00:24:11,65.0757,-22.7297,37.67,92,100,6.87
380,Atar,MR,2021-12-18 00:24:11,20.5169,-13.0499,73.42,28,39,3.56
381,Alyangula,AU,2021-12-18 00:24:12,-13.8483,136.4192,89.47,70,40,6.91
382,Brus Laguna,HN,2021-12-18 00:24:12,15.75,-84.4833,73.09,97,100,2.82
383,Stokmarknes,NO,2021-12-18 00:24:13,68.5646,14.9108,45.5,83,100,25.48
384,Cap-Aux-Meules,CA,2021-12-18 00:24:13,47.3821,-61.8597,39.25,70,90,29.93
385,Elk Plain,US,2021-12-18 00:24:13,47.0532,-122.3976,43.95,77,90,0.0
386,Prokhorovka,RU,2021-12-18 00:24:14,51.0374,36.7325,31.57,96,100,10.07
387,Amahai,ID,2021-12-18 00:24:14,-3.3333,128.9167,77.86,90,100,3.27
388,Mormugao,IN,2021-12-18 00:24:15,15.4,73.8,72.99,55,12,8.61
389,Nynashamn,SE,2021-12-18 00:24:15,58.9034,17.9479,41.22,78,99,14.23
390,Tepusteca,HN,2021-12-18 00:24:15,15.4167,-86.3167,70.88,98,83,1.03
391,Labuhan,ID,2021-12-18 00:24:16,-6.8844,112.2051,81.28,82,100,3.91
392,Henties Bay,NA,2021-12-18 00:24:16,-22.116,14.2845,63.86,90,0,3.62
393,Le Moule,GP,2021-12-18 00:24:17,16.3332,-61.3473,78.84,100,61,5.99
394,Wakkanai,JP,2021-12-18 00:24:17,45.4094,141.6739,17.58,79,75,24.16
395,Khelyulya,RU,2021-12-18 00:24:17,61.7333,30.6833,19.92,96,77,2.28
396,Naze,JP,2021-12-18 00:24:18,28.3667,129.4833,52.72,63,97,15.75
397,Wuan,CN,2021-12-18 00:24:18,31.6836,112.0044,34.68,35,16,1.39
398,Mount Isa,AU,2021-12-18 00:24:19,-20.7333,139.5,94.77,38,4,6.91
399,Mattoon,US,2021-12-18 00:24:19,39.4831,-88.3728,35.67,87,90,11.5
400,Nioro,GM,2021-12-18 00:24:19,13.35,-15.75,80.67,27,100,6.53
401,Rangoon,MM,2021-12-18 00:24:20,16.8053,96.1561,67.96,88,6,4.61
402,Cherskiy,RU,2021-12-18 00:24:20,68.75,161.3,-21.6,98,100,5.99
403,Lata,PT,2021-12-18 00:24:20,40.1629,-8.3327,52.81,73,0,5.12
404,Sorland,NO,2021-12-18 00:25:21,67.667,12.6934,43.74,79,100,30.42
405,Satipo,PE,2021-12-18 00:25:21,-11.2522,-74.6386,72.59,95,73,2.06
406,Ammon,US,2021-12-18 00:25:22,43.4696,-111.9666,24.85,62,1,1.01
407,Synya,RU,2021-12-18 00:25:22,65.3718,58.0387,6.87,98,100,1.68
408,Maxixe,MZ,2021-12-18 00:25:22,-23.8597,35.3472,71.37,65,100,19.17
409,Karatau,KZ,2021-12-18 00:23:34,43.1667,70.4667,35.62,27,51,3.44
410,Yerbogachen,RU,2021-12-18 00:25:23,61.2767,108.0108,-31.14,100,96,1.48
411,Lemoore,US,2021-12-18 00:25:23,36.3008,-119.7829,50.52,76,75,3.44
412,Groningen,NL,2021-12-18 00:25:24,53.25,6.75,45.09,99,90,6.91
413,Lulea,SE,2021-12-18 00:25:24,65.5842,22.1547,23.07,93,20,2.3
414,Serenje,ZM,2021-12-18 00:25:25,-13.2325,30.2352,62.17,97,100,2.04
415,Noumea,NC,2021-12-18 00:25:25,-22.2763,166.4572,82.38,99,58,17.78
416,Shache,CN,2021-12-18 00:25:26,38.4167,77.2406,21.22,61,0,1.97
417,Purificacion,CO,2021-12-18 00:25:26,3.8587,-74.9313,78.69,80,95,3.02
418,Honiara,SB,2021-12-18 00:25:27,-9.4333,159.95,83.82,78,99,4.83
419,Karratha,AU,2021-12-18 00:25:27,-20.7377,116.8463,89.42,28,2,10.98
420,Pekan,MY,2021-12-18 00:24:41,3.4836,103.3996,78.91,91,100,7.11
421,Jidong,CN,2021-12-18 00:25:28,45.2167,131.0833,-2.79,83,1,5.7
422,Balabac,PH,2021-12-18 00:25:28,7.9868,117.0645,81.18,78,100,16.87
423,Onega,RU,2021-12-18 00:25:29,63.9061,38.1404,11.14,100,91,1.41
424,Konza,KE,2021-12-18 00:25:29,-1.7426,37.1294,60.44,95,100,3.69
425,Milkovo,RU,2021-12-18 00:25:30,54.7167,158.6167,-4.61,95,86,0.51
426,Olinda,BR,2021-12-18 00:25:30,-8.0089,-34.8553,82.13,74,75,5.75
427,Porosozero,RU,2021-12-18 00:25:30,62.7191,32.727,9.75,100,98,1.5
428,Petit Goave,HT,2021-12-18 00:25:31,18.4314,-72.8669,80.78,72,15,3.42
429,Asau,RO,2021-12-18 00:25:31,46.4333,26.4,34.75,96,98,3.53
430,Lufilufi,WS,2021-12-18 00:25:32,-13.8745,-171.5986,83.98,75,100,13.4
431,Ichnya,UA,2021-12-18 00:25:32,50.8626,32.3942,32.18,89,100,13.56
432,Paveh,IR,2021-12-18 00:25:32,35.0434,46.3565,45.86,82,91,9.84
433,Chapais,CA,2021-12-18 00:25:33,49.7834,-74.8492,13.78,86,100,14.09
434,Dakar,SN,2021-12-18 00:25:33,14.6937,-17.4441,74.28,78,76,17.49
435,Brighton,GB,2021-12-18 00:25:33,50.8284,-0.1395,48.74,92,91,8.01
436,Mount Gambier,AU,2021-12-18 00:25:34,-37.8333,140.7667,67.91,56,75,13.8
437,Saint Thomas Mount,IN,2021-12-18 00:25:34,12.9964,80.2031,74.97,94,20,2.3
438,Makinsk,KZ,2021-12-18 00:25:35,52.6292,70.4169,26.65,95,100,11.99
439,Manta,EC,2021-12-18 00:25:35,-0.95,-80.7333,76.78,78,90,6.91
440,Morant Bay,JM,2021-12-18 00:25:35,17.8815,-76.4093,82.02,81,23,11.43
441,Xining,CN,2021-12-18 00:25:36,36.6167,101.7667,15.21,64,87,2.21
442,Merrill,US,2021-12-18 00:21:42,45.1805,-89.6835,19.17,76,90,0.0
443,Fillan,NO,2021-12-18 00:25:36,63.6064,8.9696,48.02,94,100,34.83
444,Mapimi,MX,2021-12-18 00:25:36,25.8167,-103.85,70.57,23,100,2.95
445,Avera,US,2021-12-18 00:25:37,33.194,-82.5271,66.07,85,100,2.48
446,Waitati,NZ,2021-12-18 00:25:37,-45.75,170.5667,62.8,43,53,11.25
447,Barcelos,PT,2021-12-18 00:25:38,41.5388,-8.6151,50.14,64,44,5.12
448,Tucurui,BR,2021-12-18 00:21:51,-3.7661,-49.6725,76.42,94,100,3.15
449,Kamaishi,JP,2021-12-18 00:26:38,39.2667,141.8833,27.55,52,29,13.73
450,Longyearbyen,SJ,2021-12-18 00:21:47,78.2186,15.6401,31.84,69,40,19.57
451,Nome,US,2021-12-18 00:26:39,64.5011,-165.4064,28.47,93,90,16.11
452,Phek,IN,2021-12-18 00:26:39,25.6667,94.5,34.92,95,22,2.01
453,Otawara,JP,2021-12-18 00:26:40,36.8667,140.0333,37.06,59,68,8.41
454,Ostrovnoy,RU,2021-12-18 00:26:40,68.0531,39.5131,13.51,97,97,8.08
455,Motygino,RU,2021-12-18 00:26:40,58.1831,94.7592,13.55,97,100,2.51
456,Egvekinot,RU,2021-12-18 00:26:41,66.3167,-179.1667,-18.83,89,40,14.16
457,Bhag,PK,2021-12-18 00:26:41,29.0415,67.8239,52.61,10,0,4.94
458,Uklana Mandi,IN,2021-12-18 00:26:41,29.5023,75.8849,46.09,42,0,6.67
459,Piacabucu,BR,2021-12-18 00:26:42,-10.4056,-36.4344,79.5,79,25,11.79
460,Cedar City,US,2021-12-18 00:26:42,37.6775,-113.0619,31.17,64,1,9.22
461,Yeniseysk,RU,2021-12-18 00:26:42,58.4497,92.1703,17.24,97,100,1.88
462,Lagos,NG,2021-12-18 00:26:43,6.5833,3.75,75.36,83,68,3.11
463,Fenyi,CN,2021-12-18 00:26:43,27.8112,114.6681,41.72,52,8,1.68
464,Aasiaat,GL,2021-12-18 00:26:44,68.7098,-52.8699,5.22,79,100,10.09
465,Constitucion,CL,2021-12-18 00:26:44,-35.3333,-72.4167,56.79,79,0,12.12
466,Aranos,NA,2021-12-18 00:26:45,-24.1333,19.1167,72.3,53,77,12.55
467,Petropavlovsk-Kamchatskiy,RU,2021-12-18 00:26:45,53.0452,158.6483,10.99,67,75,8.95
468,Urumqi,CN,2021-12-18 00:26:45,43.801,87.6005,9.55,85,90,4.47
469,Mareeba,AU,2021-12-18 00:26:46,-17.0,145.4333,84.92,61,88,5.12
470,Baiyin,CN,2021-12-18 00:26:46,36.5583,104.2081,11.28,45,91,3.94
471,Anadyr,RU,2021-12-18 00:26:46,64.75,177.4833,-17.9,82,0,11.18
472,Colombia,CU,2021-12-18 00:26:47,20.9881,-77.4297,75.92,82,40,12.26
473,Malanje,AO,2021-12-18 00:26:47,-9.5402,16.341,61.45,99,98,3.31
474,Inuvik,CA,2021-12-18 00:26:47,68.3499,-133.7218,-15.74,76,75,2.3
475,Nicoya,CR,2021-12-18 00:26:48,10.1483,-85.452,80.15,80,58,7.56
476,Dickinson,US,2021-12-18 00:26:48,29.4608,-95.0513,75.42,90,40,3.0
477,Nakama,JP,2021-12-18 00:26:49,33.8167,130.7,40.14,75,70,1.99
478,Fougamou,GA,2021-12-18 00:26:49,-1.2154,10.5838,74.14,98,99,2.04
479,Chikodi,IN,2021-12-18 00:26:49,16.4333,74.6,60.17,59,20,5.39
480,Svetlaya,RU,2021-12-18 00:26:50,46.5389,138.3297,-3.46,72,7,10.63
481,Riyadh,SA,2021-12-18 00:26:27,24.6877,46.7219,64.54,39,100,15.75
482,Vernon,CA,2021-12-18 00:24:12,50.2581,-119.2691,21.61,65,100,0.72
483,Santa Maria,BR,2021-12-18 00:26:50,-29.6842,-53.8069,70.9,83,20,14.97
484,Hwange,ZW,2021-12-18 00:26:51,-18.3693,26.5019,67.87,86,100,6.44
485,Ust-Ishim,RU,2021-12-18 00:26:51,57.6935,71.1665,7.99,99,100,3.0
486,Maltahohe,NA,2021-12-18 00:26:51,-24.8333,16.9833,66.69,37,70,4.03
487,Spantov,RO,2021-12-18 00:26:52,44.1167,26.7833,38.08,97,100,4.38
488,The Valley,AI,2021-12-18 00:26:52,18.217,-63.0578,79.11,71,2,24.58
489,Duldurga,RU,2021-12-18 00:26:53,50.6761,113.5931,-2.65,91,13,4.36
490,Saint-Joseph,RE,2021-12-18 00:26:53,-21.3667,55.6167,71.98,76,8,3.98
491,Cranbrook,CA,2021-12-18 00:26:54,49.4999,-115.7688,15.64,79,90,3.44
492,Ganzhou,CN,2021-12-18 00:26:54,28.8184,115.4327,39.58,52,14,4.03
493,Totskoye,RU,2021-12-18 00:26:54,52.5248,52.7623,29.57,99,100,3.09
494,Timra,SE,2021-12-18 00:26:55,62.487,17.3257,46.67,86,90,5.75
495,Havoysund,NO,2021-12-18 00:26:55,70.9963,24.6622,36.48,92,99,23.78
496,Moose Factory,CA,2021-12-18 00:26:55,51.2585,-80.6094,10.4,79,90,14.97
497,Buala,SB,2021-12-18 00:27:56,-8.145,159.5921,79.47,89,100,3.76
498,Tigil,RU,2021-12-18 00:27:56,57.8,158.6667,-3.5,100,86,2.77
499,Tallahassee,US,2021-12-18 00:27:38,30.4383,-84.2807,69.89,91,100,3.62
500,Ambilobe,MG,2021-12-18 00:27:57,-13.2,49.05,73.98,90,19,2.24
501,Skelleftea,SE,2021-12-18 00:27:57,64.7507,20.9528,42.01,63,90,4.0
502,Kizhinga,RU,2021-12-18 00:27:58,51.8462,109.9097,-2.78,88,86,3.62
503,Haapiti,PF,2021-12-18 00:27:58,-17.5667,-149.8667,87.53,67,33,16.89
504,Celestun,MX,2021-12-18 00:27:59,20.8667,-90.4,77.65,81,24,13.29
505,Puerto Princesa,PH,2021-12-18 00:27:59,9.7392,118.7353,79.88,84,100,18.19
506,Pampa,US,2021-12-18 00:24:07,35.5362,-100.9599,49.15,34,1,8.05
507,Hamamatsu,JP,2021-12-18 00:23:46,34.7,137.7333,38.82,50,5,17.36
508,Zyryanka,RU,2021-12-18 00:28:00,65.75,150.85,-40.09,99,97,6.71
509,Luganville,VU,2021-12-18 00:28:00,-15.5333,167.1667,83.21,63,51,10.25
510,Verkh-Usugli,RU,2021-12-18 00:28:00,52.7,115.1667,-13.5,98,82,2.93
511,Olonets,RU,2021-12-18 00:28:01,60.9847,32.9698,6.21,99,75,2.08
512,Damietta,EG,2021-12-18 00:28:01,31.4165,31.8133,55.27,76,35,13.09
513,Saint Anthony,US,2021-12-18 00:28:01,45.0205,-93.218,21.13,71,90,1.01
514,Hohhot,CN,2021-12-18 00:28:02,40.8106,111.6522,-0.11,71,0,2.24
515,Kalabo,ZM,2021-12-18 00:28:02,-14.97,22.6814,67.41,87,100,3.47
516,Hengyang,CN,2021-12-18 00:28:03,26.8881,112.615,41.56,41,12,5.17
517,Logan,US,2021-12-18 00:25:03,41.7355,-111.8344,31.12,69,90,4.61
518,Shieli,KZ,2021-12-18 00:28:03,44.1667,66.75,33.91,56,94,9.17
519,Concepcion,CL,2021-12-18 00:28:04,-36.827,-73.0498,56.19,84,0,5.99
520,Peleduy,RU,2021-12-18 00:28:04,59.6289,112.7406,-9.44,100,100,1.39
521,Mamallapuram,IN,2021-12-18 00:28:04,12.6264,80.1722,75.06,77,51,10.58
522,Isetskoye,RU,2021-12-18 00:28:05,56.4858,65.3226,20.98,96,100,3.36
523,Kamyshla,RU,2021-12-18 00:28:05,54.1169,52.1426,28.04,98,100,3.87
524,Murighiol,RO,2021-12-18 00:28:05,45.0333,29.1667,37.89,74,99,12.28
525,Portel,BR,2021-12-18 00:28:06,-1.9356,-50.8211,76.01,94,100,3.65
526,Muyezerskiy,RU,2021-12-18 00:28:06,63.9333,31.65,19.42,97,99,5.55
527,Cairns,AU,2021-12-18 00:28:06,-16.9167,145.7667,89.55,51,40,16.11
528,Lamu,KE,2021-12-18 00:28:07,-2.2717,40.902,79.02,83,96,5.32
529,Myitkyina,MM,2021-12-18 00:28:07,25.3833,97.4,50.23,73,10,2.37
530,High Level,CA,2021-12-18 00:28:08,58.5169,-117.136,-16.49,76,75,5.75
531,Juegang,CN,2021-12-18 00:28:08,32.3174,121.1855,32.13,57,19,11.18
532,Yatou,CN,2021-12-18 00:28:08,37.15,122.3833,23.56,70,11,10.02
533,Leshukonskoye,RU,2021-12-18 00:28:09,64.8989,45.7622,-3.05,100,77,3.0
534,Sedam,IN,2021-12-18 00:28:09,17.1773,77.2824,60.3,56,6,5.82
535,Moree,AU,2021-12-18 00:25:07,-29.4667,149.85,87.82,45,44,13.8
536,Vadso,NO,2021-12-18 00:28:10,70.0744,29.7487,27.48,89,100,16.55
537,Miri,MY,2021-12-18 00:28:10,4.4148,114.0089,78.94,94,40,3.44
538,Mujiayingzi,CN,2021-12-18 00:28:10,42.1167,118.7833,15.76,49,83,16.62
539,Ulladulla,AU,2021-12-18 00:28:11,-35.35,150.4667,90.77,48,75,7.81
540,Mildura,AU,2021-12-18 00:28:11,-34.2,142.15,95.07,20,56,12.66
541,Helong,CN,2021-12-18 00:28:11,42.5397,128.9972,8.35,49,0,6.51
542,Nushki,PK,2021-12-18 00:28:12,29.5542,66.0215,40.78,11,1,2.51
543,Atambua,ID,2021-12-18 00:29:12,-9.1061,124.8925,82.06,66,96,1.81
544,Kysyl-Syr,RU,2021-12-18 00:29:13,63.8986,122.7617,-23.37,98,100,1.59
545,Yumen,CN,2021-12-18 00:29:13,40.2833,97.2,20.64,44,0,19.73
546,Miles City,US,2021-12-18 00:29:13,46.4083,-105.8406,0.57,71,20,9.22
547,Stornoway,GB,2021-12-18 00:29:14,58.2093,-6.3865,44.92,93,44,0.0
548,Aitape,PG,2021-12-18 00:29:14,-3.1374,142.3475,81.84,77,100,12.64
549,Soloneshnoye,RU,2021-12-18 00:29:14,51.6544,84.3197,28.83,65,100,8.75
550,Houma,US,2021-12-18 00:29:15,29.5958,-90.7195,73.99,96,1,6.91
551,Bilma,NE,2021-12-18 00:29:15,18.6853,12.9164,59.47,29,20,13.11
552,Kingaroy,AU,2021-12-18 00:29:16,-26.5333,151.8333,80.06,64,75,4.61
553,Koulikoro,ML,2021-12-18 00:29:16,14.0,-7.75,74.16,20,89,8.16
554,Tripoli,LY,2021-12-18 00:25:16,32.8752,13.1875,58.28,65,12,10.13
555,Pandan,PH,2021-12-18 00:29:16,14.0453,124.1694,81.3,83,96,8.88
556,Katherine,AU,2021-12-18 00:29:17,-14.4667,132.2667,89.92,55,89,8.05
557,Xai-Xai,MZ,2021-12-18 00:29:17,-25.0519,33.6442,70.2,57,99,18.72
558,Nesbyen,NO,2021-12-18 00:29:18,60.5681,9.1027,50.58,96,43,4.34
559,Kashi,CN,2021-12-18 00:29:18,39.4547,75.9797,20.41,68,0,8.95
560,Sisimiut,GL,2021-12-18 00:29:19,66.9395,-53.6735,16.39,65,100,13.09
561,Nemuro,JP,2021-12-18 00:29:19,43.3236,145.575,23.43,88,100,31.45
562,Lahij,YE,2021-12-18 00:29:19,13.1667,44.5833,68.38,87,24,5.93
563,Perth,AU,2021-12-18 00:29:20,-31.9333,115.8333,70.09,65,75,14.97
564,Alihe,CN,2021-12-18 00:29:20,50.5667,123.7167,-11.13,93,46,2.84
565,Sabang,ID,2021-12-18 00:29:21,5.8933,95.3214,80.76,77,100,9.28
